population,population_batch,group_size,sigma,es_lr,epochs,returncode,elapsed_s,last_test_acc,time_to_90_s,stdout,stderr
1024,256,32,1.0,1.0,5,0,12.04912795600103,0.088,inf,"epoch=2 train_loss=2.4427 train_acc=0.1562 test_loss=2.4964 test_acc=0.1022
epoch=3 train_loss=2.8274 train_acc=0.0625 test_loss=2.5608 test_acc=0.1002
epoch=4 train_loss=2.6628 train_acc=0.0312 test_loss=2.6186 test_acc=0.0964
epoch=5 train_loss=2.6331 train_acc=0.0625 test_loss=2.6114 test_acc=0.0880
time_to_90pct=not_reached elapsed=3.87s",
1024,256,32,1.0,0.1,5,0,12.312947263999376,0.0971,inf,"epoch=2 train_loss=2.3587 train_acc=0.0938 test_loss=2.3249 test_acc=0.0963
epoch=3 train_loss=2.4120 train_acc=0.0000 test_loss=2.3255 test_acc=0.0953
epoch=4 train_loss=2.3483 train_acc=0.0625 test_loss=2.3266 test_acc=0.0965
epoch=5 train_loss=2.3280 train_acc=0.1250 test_loss=2.3269 test_acc=0.0971
time_to_90pct=not_reached elapsed=4.05s",
1024,256,32,0.1,1.0,5,0,12.88625071000206,0.0998,inf,"epoch=2 train_loss=2.4132 train_acc=0.0938 test_loss=2.4608 test_acc=0.0702
epoch=3 train_loss=2.4740 train_acc=0.0625 test_loss=2.4078 test_acc=0.0804
epoch=4 train_loss=2.1790 train_acc=0.0625 test_loss=2.3709 test_acc=0.0870
epoch=5 train_loss=2.3555 train_acc=0.0625 test_loss=2.3534 test_acc=0.0998
time_to_90pct=not_reached elapsed=3.75s",
1024,256,32,0.1,0.1,5,0,12.408515715000249,0.1006,inf,"epoch=2 train_loss=2.3525 train_acc=0.0938 test_loss=2.3257 test_acc=0.0935
epoch=3 train_loss=2.3955 train_acc=0.0000 test_loss=2.3214 test_acc=0.0956
epoch=4 train_loss=2.3286 train_acc=0.1250 test_loss=2.3178 test_acc=0.0988
epoch=5 train_loss=2.3053 train_acc=0.1250 test_loss=2.3184 test_acc=0.1006
time_to_90pct=not_reached elapsed=3.96s",
1024,512,32,10.0,1.0,5,0,12.267401969002094,0.1146,inf,"epoch=2 train_loss=2.4216 train_acc=0.0312 test_loss=2.3870 test_acc=0.0884
epoch=3 train_loss=2.5840 train_acc=0.1562 test_loss=2.4257 test_acc=0.1129
epoch=4 train_loss=2.5059 train_acc=0.0938 test_loss=2.4408 test_acc=0.1145
epoch=5 train_loss=2.7193 train_acc=0.0938 test_loss=2.4601 test_acc=0.1146
time_to_90pct=not_reached elapsed=4.10s",
1024,512,32,10.0,0.1,5,0,12.588885064000351,0.1079,inf,"epoch=2 train_loss=2.3449 train_acc=0.0938 test_loss=2.3185 test_acc=0.1063
epoch=3 train_loss=2.3892 train_acc=0.0000 test_loss=2.3185 test_acc=0.1098
epoch=4 train_loss=2.3431 train_acc=0.0938 test_loss=2.3183 test_acc=0.1087
epoch=5 train_loss=2.3225 train_acc=0.0625 test_loss=2.3180 test_acc=0.1079
time_to_90pct=not_reached elapsed=3.75s",
1024,512,32,1.0,1.0,5,0,12.904952677999972,0.1268,inf,"epoch=2 train_loss=2.3913 train_acc=0.0625 test_loss=2.3774 test_acc=0.0860
epoch=3 train_loss=2.5281 train_acc=0.1875 test_loss=2.3954 test_acc=0.1180
epoch=4 train_loss=2.4479 train_acc=0.0938 test_loss=2.3852 test_acc=0.1211
epoch=5 train_loss=2.6365 train_acc=0.0625 test_loss=2.3774 test_acc=0.1268
time_to_90pct=not_reached elapsed=4.19s",
1024,512,32,1.0,0.1,5,0,12.874951976999,0.108,inf,"epoch=2 train_loss=2.3440 train_acc=0.0938 test_loss=2.3180 test_acc=0.1059
epoch=3 train_loss=2.3866 train_acc=0.0000 test_loss=2.3172 test_acc=0.1114
epoch=4 train_loss=2.3407 train_acc=0.0938 test_loss=2.3163 test_acc=0.1100
epoch=5 train_loss=2.3194 train_acc=0.0625 test_loss=2.3160 test_acc=0.1080
time_to_90pct=not_reached elapsed=4.06s",
1024,512,32,0.1,1.0,5,0,13.664686725998763,0.2141,inf,"epoch=2 train_loss=2.0922 train_acc=0.2500 test_loss=2.3146 test_acc=0.1258
epoch=3 train_loss=2.1909 train_acc=0.1562 test_loss=2.2478 test_acc=0.1583
epoch=4 train_loss=2.1469 train_acc=0.2500 test_loss=2.1737 test_acc=0.2040
epoch=5 train_loss=2.3258 train_acc=0.1250 test_loss=2.1537 test_acc=0.2141
time_to_90pct=not_reached elapsed=4.23s",
1024,512,32,0.1,0.1,5,0,13.234245011000894,0.1246,inf,"epoch=2 train_loss=2.3280 train_acc=0.0938 test_loss=2.3152 test_acc=0.1077
epoch=3 train_loss=2.3617 train_acc=0.0000 test_loss=2.3072 test_acc=0.1238
epoch=4 train_loss=2.3234 train_acc=0.1250 test_loss=2.3025 test_acc=0.1268
epoch=5 train_loss=2.3073 train_acc=0.0625 test_loss=2.3024 test_acc=0.1246
time_to_90pct=not_reached elapsed=4.00s",
1024,256,64,10.0,1.0,5,0,13.169901378001668,0.1018,inf,"epoch=2 train_loss=2.3374 train_acc=0.1250 test_loss=2.4515 test_acc=0.1248
epoch=3 train_loss=2.4723 train_acc=0.0625 test_loss=2.4503 test_acc=0.1179
epoch=4 train_loss=2.7576 train_acc=0.0000 test_loss=2.4778 test_acc=0.1141
epoch=5 train_loss=2.4119 train_acc=0.1875 test_loss=2.4685 test_acc=0.1018
time_to_90pct=not_reached elapsed=4.14s",
1024,256,64,10.0,0.1,5,0,13.302690830001666,0.1053,inf,"epoch=2 train_loss=2.3675 train_acc=0.0625 test_loss=2.3275 test_acc=0.1019
epoch=3 train_loss=2.3925 train_acc=0.0000 test_loss=2.3257 test_acc=0.1015
epoch=4 train_loss=2.3240 train_acc=0.1875 test_loss=2.3273 test_acc=0.1043
epoch=5 train_loss=2.3789 train_acc=0.0000 test_loss=2.3246 test_acc=0.1053
time_to_90pct=not_reached elapsed=3.95s",
1024,256,64,1.0,1.0,5,0,12.389137281999865,0.1107,inf,"epoch=2 train_loss=2.3054 train_acc=0.1250 test_loss=2.4424 test_acc=0.1224
epoch=3 train_loss=2.4435 train_acc=0.0000 test_loss=2.4378 test_acc=0.1216
epoch=4 train_loss=2.6985 train_acc=0.0000 test_loss=2.4544 test_acc=0.1174
epoch=5 train_loss=2.3651 train_acc=0.2500 test_loss=2.4445 test_acc=0.1107
time_to_90pct=not_reached elapsed=4.13s",
1024,256,64,1.0,0.1,5,0,13.032956508999632,0.1064,inf,"epoch=2 train_loss=2.3650 train_acc=0.1250 test_loss=2.3265 test_acc=0.1014
epoch=3 train_loss=2.3880 train_acc=0.0000 test_loss=2.3242 test_acc=0.1023
epoch=4 train_loss=2.3216 train_acc=0.1875 test_loss=2.3253 test_acc=0.1045
epoch=5 train_loss=2.3750 train_acc=0.0000 test_loss=2.3221 test_acc=0.1064
time_to_90pct=not_reached elapsed=3.86s",
1024,256,64,0.1,1.0,5,0,13.875675251001667,0.1482,inf,"epoch=2 train_loss=2.1278 train_acc=0.1250 test_loss=2.3690 test_acc=0.1029
epoch=3 train_loss=2.0736 train_acc=0.2500 test_loss=2.3495 test_acc=0.1328
epoch=4 train_loss=2.0845 train_acc=0.2500 test_loss=2.2976 test_acc=0.1528
epoch=5 train_loss=2.3125 train_acc=0.3125 test_loss=2.3011 test_acc=0.1482
time_to_90pct=not_reached elapsed=4.23s",
1024,256,64,0.1,0.1,5,0,12.666515320001054,0.1167,inf,"epoch=2 train_loss=2.3408 train_acc=0.1250 test_loss=2.3176 test_acc=0.1029
epoch=3 train_loss=2.3487 train_acc=0.0625 test_loss=2.3109 test_acc=0.1064
epoch=4 train_loss=2.2824 train_acc=0.1875 test_loss=2.3079 test_acc=0.1132
epoch=5 train_loss=2.3430 train_acc=0.0625 test_loss=2.3046 test_acc=0.1167
time_to_90pct=not_reached elapsed=3.94s",
1024,512,64,10.0,1.0,5,0,12.994894108000153,0.1001,inf,"epoch=2 train_loss=2.4445 train_acc=0.1875 test_loss=2.4048 test_acc=0.1095
epoch=3 train_loss=2.6094 train_acc=0.0000 test_loss=2.5003 test_acc=0.1118
epoch=4 train_loss=2.5318 train_acc=0.1875 test_loss=2.5522 test_acc=0.1008
epoch=5 train_loss=2.3837 train_acc=0.1875 test_loss=2.5542 test_acc=0.1001
time_to_90pct=not_reached elapsed=4.08s",
1024,512,64,10.0,0.1,5,0,12.820981012999255,0.1041,inf,"epoch=2 train_loss=2.3737 train_acc=0.1250 test_loss=2.3295 test_acc=0.1017
epoch=3 train_loss=2.4173 train_acc=0.0000 test_loss=2.3297 test_acc=0.1012
epoch=4 train_loss=2.3098 train_acc=0.1875 test_loss=2.3318 test_acc=0.1022
epoch=5 train_loss=2.3825 train_acc=0.0625 test_loss=2.3298 test_acc=0.1041
time_to_90pct=not_reached elapsed=3.84s",
1024,512,64,1.0,1.0,5,0,12.598739029999706,0.1164,inf,"epoch=2 train_loss=2.4199 train_acc=0.1875 test_loss=2.3983 test_acc=0.1136
epoch=3 train_loss=2.5660 train_acc=0.0000 test_loss=2.4874 test_acc=0.1104
epoch=4 train_loss=2.4591 train_acc=0.2500 test_loss=2.5192 test_acc=0.1059
epoch=5 train_loss=2.2830 train_acc=0.3750 test_loss=2.5090 test_acc=0.1164
time_to_90pct=not_reached elapsed=3.76s",
1024,512,64,1.0,0.1,5,0,12.640841581000132,0.1058,inf,"epoch=2 train_loss=2.3717 train_acc=0.1250 test_loss=2.3289 test_acc=0.1018
epoch=3 train_loss=2.4146 train_acc=0.0000 test_loss=2.3286 test_acc=0.1017
epoch=4 train_loss=2.3065 train_acc=0.1875 test_loss=2.3301 test_acc=0.1038
epoch=5 train_loss=2.3784 train_acc=0.0625 test_loss=2.3280 test_acc=0.1058
time_to_90pct=not_reached elapsed=3.60s",
1024,512,64,0.1,1.0,5,0,13.524223610998888,0.2387,inf,"epoch=2 train_loss=2.1851 train_acc=0.1875 test_loss=2.3653 test_acc=0.1400
epoch=3 train_loss=2.1099 train_acc=0.1250 test_loss=2.3249 test_acc=0.1748
epoch=4 train_loss=2.0885 train_acc=0.3750 test_loss=2.2971 test_acc=0.2000
epoch=5 train_loss=2.1457 train_acc=0.3125 test_loss=2.2797 test_acc=0.2387
time_to_90pct=not_reached elapsed=4.00s",
1024,512,64,0.1,0.1,5,0,13.243115273002331,0.1164,inf,"epoch=2 train_loss=2.3473 train_acc=0.1875 test_loss=2.3204 test_acc=0.1005
epoch=3 train_loss=2.3776 train_acc=0.0000 test_loss=2.3148 test_acc=0.1038
epoch=4 train_loss=2.2668 train_acc=0.1875 test_loss=2.3113 test_acc=0.1135
epoch=5 train_loss=2.3545 train_acc=0.0625 test_loss=2.3087 test_acc=0.1164
time_to_90pct=not_reached elapsed=4.19s",
1024,256,128,10.0,1.0,5,0,12.503678388999106,0.0776,inf,"epoch=2 train_loss=2.4432 train_acc=0.0000 test_loss=2.5389 test_acc=0.0745
epoch=3 train_loss=2.5628 train_acc=0.1250 test_loss=2.5478 test_acc=0.0615
epoch=4 train_loss=2.3789 train_acc=0.1250 test_loss=2.5380 test_acc=0.0736
epoch=5 train_loss=2.9904 train_acc=0.0000 test_loss=2.5292 test_acc=0.0776
time_to_90pct=not_reached elapsed=4.01s",
1024,256,128,10.0,0.1,5,0,12.263853202999599,0.0862,inf,"epoch=2 train_loss=2.3010 train_acc=0.0000 test_loss=2.3326 test_acc=0.0905
epoch=3 train_loss=2.3794 train_acc=0.0000 test_loss=2.3321 test_acc=0.0859
epoch=4 train_loss=2.3420 train_acc=0.1250 test_loss=2.3312 test_acc=0.0855
epoch=5 train_loss=2.3691 train_acc=0.0000 test_loss=2.3295 test_acc=0.0862
time_to_90pct=not_reached elapsed=4.05s",
1024,256,128,1.0,1.0,5,0,13.528446928998164,0.0812,inf,"epoch=2 train_loss=2.3808 train_acc=0.0000 test_loss=2.5212 test_acc=0.0751
epoch=3 train_loss=2.4834 train_acc=0.1250 test_loss=2.5177 test_acc=0.0614
epoch=4 train_loss=2.3273 train_acc=0.1250 test_loss=2.5044 test_acc=0.0764
epoch=5 train_loss=2.7747 train_acc=0.0000 test_loss=2.4866 test_acc=0.0812
time_to_90pct=not_reached elapsed=4.04s",
1024,256,128,1.0,0.1,5,0,13.198672963997524,0.0865,inf,"epoch=2 train_loss=2.2965 train_acc=0.0000 test_loss=2.3321 test_acc=0.0902
epoch=3 train_loss=2.3771 train_acc=0.0000 test_loss=2.3312 test_acc=0.0860
epoch=4 train_loss=2.3402 train_acc=0.1250 test_loss=2.3302 test_acc=0.0858
epoch=5 train_loss=2.3645 train_acc=0.0000 test_loss=2.3284 test_acc=0.0865
time_to_90pct=not_reached elapsed=4.25s",
1024,256,128,0.1,1.0,5,0,12.600748674001807,0.1337,inf,"epoch=2 train_loss=1.8721 train_acc=0.3750 test_loss=2.4433 test_acc=0.1000
epoch=3 train_loss=2.0989 train_acc=0.2500 test_loss=2.3998 test_acc=0.1234
epoch=4 train_loss=2.0811 train_acc=0.2500 test_loss=2.4309 test_acc=0.1422
epoch=5 train_loss=2.6150 train_acc=0.1250 test_loss=2.4120 test_acc=0.1337
time_to_90pct=not_reached elapsed=4.04s",
1024,256,128,0.1,0.1,5,0,13.213589240000147,0.0889,inf,"epoch=2 train_loss=2.2564 train_acc=0.0000 test_loss=2.3306 test_acc=0.0901
epoch=3 train_loss=2.3511 train_acc=0.2500 test_loss=2.3279 test_acc=0.0903
epoch=4 train_loss=2.3364 train_acc=0.1250 test_loss=2.3265 test_acc=0.0896
epoch=5 train_loss=2.3552 train_acc=0.0000 test_loss=2.3252 test_acc=0.0889
time_to_90pct=not_reached elapsed=4.05s",
1024,512,128,10.0,1.0,5,0,13.057685118998052,0.0828,inf,"epoch=2 train_loss=2.2956 train_acc=0.0000 test_loss=2.5111 test_acc=0.0776
epoch=3 train_loss=2.6051 train_acc=0.1250 test_loss=2.5199 test_acc=0.0685
epoch=4 train_loss=2.2204 train_acc=0.1250 test_loss=2.5645 test_acc=0.0869
epoch=5 train_loss=3.0747 train_acc=0.0000 test_loss=2.5534 test_acc=0.0828
time_to_90pct=not_reached elapsed=4.12s",
1024,512,128,10.0,0.1,5,0,12.779320908000955,0.0877,inf,"epoch=2 train_loss=2.3088 train_acc=0.0000 test_loss=2.3376 test_acc=0.0913
epoch=3 train_loss=2.3918 train_acc=0.0000 test_loss=2.3369 test_acc=0.0900
epoch=4 train_loss=2.3630 train_acc=0.1250 test_loss=2.3361 test_acc=0.0887
epoch=5 train_loss=2.3707 train_acc=0.0000 test_loss=2.3353 test_acc=0.0877
time_to_90pct=not_reached elapsed=4.00s",
1024,512,128,1.0,1.0,5,0,12.888308665002114,0.072,inf,"epoch=2 train_loss=2.2512 train_acc=0.0000 test_loss=2.4939 test_acc=0.0788
epoch=3 train_loss=2.5468 train_acc=0.1250 test_loss=2.4995 test_acc=0.0653
epoch=4 train_loss=2.1561 train_acc=0.1250 test_loss=2.5359 test_acc=0.0839
epoch=5 train_loss=2.8838 train_acc=0.0000 test_loss=2.5051 test_acc=0.0720
time_to_90pct=not_reached elapsed=3.81s",
1024,512,128,1.0,0.1,5,0,12.922089661999053,0.088,inf,"epoch=2 train_loss=2.3050 train_acc=0.0000 test_loss=2.3368 test_acc=0.0914
epoch=3 train_loss=2.3885 train_acc=0.0000 test_loss=2.3354 test_acc=0.0899
epoch=4 train_loss=2.3604 train_acc=0.1250 test_loss=2.3345 test_acc=0.0886
epoch=5 train_loss=2.3670 train_acc=0.0000 test_loss=2.3337 test_acc=0.0880
time_to_90pct=not_reached elapsed=4.03s",
1024,512,128,0.1,1.0,5,0,12.930568242998561,0.1204,inf,"epoch=2 train_loss=1.8844 train_acc=0.5000 test_loss=2.3656 test_acc=0.1148
epoch=3 train_loss=2.1311 train_acc=0.3750 test_loss=2.4137 test_acc=0.1193
epoch=4 train_loss=1.7713 train_acc=0.2500 test_loss=2.4260 test_acc=0.1202
epoch=5 train_loss=2.3017 train_acc=0.1250 test_loss=2.4038 test_acc=0.1204
time_to_90pct=not_reached elapsed=3.96s",
1024,512,128,0.1,0.1,5,0,14.018819134998921,0.0913,inf,"epoch=2 train_loss=2.2695 train_acc=0.0000 test_loss=2.3294 test_acc=0.0900
epoch=3 train_loss=2.3465 train_acc=0.1250 test_loss=2.3223 test_acc=0.0951
epoch=4 train_loss=2.3390 train_acc=0.1250 test_loss=2.3217 test_acc=0.0941
epoch=5 train_loss=2.3383 train_acc=0.0000 test_loss=2.3209 test_acc=0.0913
time_to_90pct=not_reached elapsed=3.95s",
